competitionCode,homeShortName,awayShortName,matchday,kickoffAt,status,homeScore,awayScore,homeTries,awayTries
PROD2,BEZ,NEV,20250905,2025-09-05T17:30:00,FINISHED,49,12,,
PROD2,BEZ,NEV,20250307,2025-03-07T18:30:00,FINISHED,27,13,,
PROD2,NEV,BEZ,20241011,2024-10-11T17:30:00,FINISHED,28,23,,
PROD2,BEZ,NEV,20240510,2024-05-10T17:00:00,FINISHED,20,16,,
PROD2,NEV,BEZ,20230927,2023-09-27T17:45:00,FINISHED,25,22,,
PROD2,BEZ,NEV,20230217,2023-02-17T18:30:00,FINISHED,32,32,,
PROD2,NEV,BEZ,20221202,2022-12-02T18:30:00,FINISHED,23,19,,
PROD2,NEV,BEZ,20220211,2022-02-11T18:30:00,FINISHED,27,6,,
PROD2,BEZ,NEV,20210924,2021-09-24T17:30:00,FINISHED,25,7,,
PROD2,NEV,BEZ,20210514,2021-05-14T16:30:00,FINISHED,21,16,,
PROD2,BEZ,NEV,20210108,2021-01-08T19:45:00,FINISHED,25,30,,
PROD2,BEZ,NEV,20200110,2020-01-10T19:00:00,FINISHED,17,44,,
PROD2,NEV,BEZ,20191129,2019-11-29T19:00:00,FINISHED,16,13,,
PROD2,NEV,BEZ,20190411,2019-04-11T18:45:00,FINISHED,15,15,,
PROD2,BEZ,NEV,20181213,2018-12-13T19:45:00,FINISHED,12,9,,
PROD2,BEZ,NEV,20180415,2018-04-15T12:30:00,FINISHED,36,22,,
PROD2,NEV,BEZ,20171006,2017-10-06T18:00:00,FINISHED,12,19,,
PROD2,BIA,COL,20260424,2026-04-24T17:00:00,FINISHED,31,14,,
PROD2,COL,BIA,20250904,2025-09-04T19:00:00,FINISHED,44,10,,
PROD2,BIA,COL,20250516,2025-05-16T19:00:00,FINISHED,35,27,,
PROD2,COL,BIA,20241220,2024-12-20T20:00:00,FINISHED,29,20,,
PROD2,COL,BIA,20240223,2024-02-23T18:30:00,FINISHED,51,14,,
PROD2,BIA,COL,20230817,2023-08-17T19:00:00,FINISHED,35,18,,
PROD2,COL,BIA,20230113,2023-01-13T20:00:00,FINISHED,23,17,,
PROD2,BIA,COL,20221021,2022-10-21T19:00:00,FINISHED,48,31,,
PROD2,BIA,COL,20210204,2021-02-04T19:45:00,FINISHED,33,16,,
PROD2,COL,BIA,20210128,2021-01-28T18:00:00,FINISHED,16,20,,
PROD2,COL,BIA,20191222,2019-12-22T13:15:00,FINISHED,22,15,,
PROD2,BIA,COL,20190412,2019-04-12T18:00:00,FINISHED,18,21,,
PROD2,COL,BIA,20180921,2018-09-21T18:00:00,FINISHED,27,10,,
PROD2,COL,BIA,20180323,2018-03-23T19:00:00,FINISHED,22,17,,
PROD2,BIA,COL,20171103,2017-11-03T19:30:00,FINISHED,36,13,,
PROD2,COL,BIA,20170420,2017-04-20T18:45:00,FINISHED,37,13,,
PROD2,BIA,COL,20160923,2016-09-23T18:30:00,FINISHED,34,26,,
PROD2,COL,BIA,20160327,2016-03-27T12:25:00,FINISHED,20,19,,
PROD2,BIA,COL,20160115,2016-01-15T18:30:00,FINISHED,26,3,,
PROD2,COL,BIA,20150425,2015-04-25T16:30:00,FINISHED,42,33,,
PROD2,BIA,COL,20141214,2014-12-14T14:00:00,FINISHED,30,3,,
PROD2,BIA,NEV,20260410,2026-04-10T17:30:00,FINISHED,38,41,,
PROD2,NEV,BIA,20250926,2025-09-26T17:30:00,FINISHED,38,24,,
PROD2,NEV,BIA,20250418,2025-04-18T17:00:00,FINISHED,35,15,,
PROD2,BIA,NEV,20241101,2024-11-01T18:30:00,FINISHED,43,14,,
PROD2,NEV,BIA,20240112,2024-01-12T18:00:00,FINISHED,29,27,,
PROD2,BIA,NEV,20231012,2023-10-12T19:00:00,FINISHED,17,16,,
PROD2,BIA,NEV,20230317,2023-03-17T20:10:00,FINISHED,23,28,,
PROD2,NEV,BIA,20220915,2022-09-15T19:00:00,FINISHED,22,22,,
PROD2,BIA,NEV,20210402,2021-04-02T18:45:00,FINISHED,23,12,,
PROD2,NEV,BIA,20201203,2020-12-03T19:45:00,FINISHED,37,18,,
PROD2,BIA,NEV,20200306,2020-03-06T19:45:00,FINISHED,13,15,,
PROD2,NEV,BIA,20190905,2019-09-05T18:45:00,FINISHED,33,26,,
PROD2,NEV,BIA,20190208,2019-02-08T19:30:00,FINISHED,20,16,,
PROD2,BIA,NEV,20180817,2018-08-17T18:30:00,FINISHED,19,16,,
PROD2,NEV,BIA,20180126,2018-01-26T19:00:00,FINISHED,26,12,,
PROD2,BIA,NEV,20170915,2017-09-15T18:00:00,FINISHED,32,20,,
PROD2,BRI,NIC,20250214,2025-02-14T18:30:00,FINISHED,29,10,,
PROD2,NIC,BRI,20241115,2024-11-15T18:30:00,FINISHED,16,26,,
PROD2,COL,DAX,20260403,2026-04-03T17:30:00,FINISHED,66,21,,
PROD2,DAX,COL,20251212,2025-12-12T18:30:00,FINISHED,13,8,,
PROD2,COL,DAX,20250117,2025-01-17T18:30:00,FINISHED,43,16,,
PROD2,DAX,COL,20240913,2024-09-13T17:30:00,FINISHED,25,24,,
PROD2,COL,DAX,20240209,2024-02-09T18:30:00,FINISHED,30,17,,
PROD2,DAX,COL,20230913,2023-09-13T17:30:00,FINISHED,25,6,,
PROD2,COL,DAX,20171222,2017-12-22T19:00:00,FINISHED,31,12,,
PROD2,DAX,COL,20171012,2017-10-12T18:45:00,FINISHED,30,25,,
PROD2,DAX,COL,20170113,2017-01-13T19:00:00,FINISHED,18,12,,
PROD2,COL,DAX,20161030,2016-10-30T13:15:00,FINISHED,46,22,,
PROD2,DAX,COL,20160129,2016-01-29T18:30:00,FINISHED,6,29,,
PROD2,COL,DAX,20151023,2015-10-23T17:30:00,FINISHED,29,9,,
PROD2,COL,DAX,20150201,2015-02-01T14:00:00,FINISHED,19,10,,
PROD2,DAX,COL,20141018,2014-10-18T16:30:00,FINISHED,16,34,,
PROD2,COL,DAX,20140112,2014-01-12T14:00:00,FINISHED,20,3,,
PROD2,DAX,COL,20130831,2013-08-31T16:30:00,FINISHED,18,15,,
PROD2,COL,DAX,20130126,2013-01-26T17:30:00,FINISHED,22,15,,
PROD2,DAX,COL,20120915,2012-09-15T16:30:00,FINISHED,24,25,,
PROD2,DAX,VAL,20260508,2026-05-08T17:30:00,FINISHED,31,33,,
PROD2,VAL,DAX,20250829,2025-08-29T17:30:00,FINISHED,36,23,,
PROD2,DAX,VAL,20250207,2025-02-07T18:30:00,FINISHED,17,23,,
PROD2,VAL,DAX,20240906,2024-09-06T17:30:00,FINISHED,29,32,,
PROD2,VAL,DAX,20240301,2024-03-01T18:30:00,FINISHED,30,7,,
PROD2,DAX,VAL,20231208,2023-12-08T18:30:00,FINISHED,18,16,,
PROD2,DAX,VAL,20230527,2023-05-27T15:00:00,FINISHED,19,26,,
PROD2,DAX,VAL,20230401,2023-04-01T17:00:00,FINISHED,28,23,,
PROD2,VAL,DAX,20221118,2022-11-18T18:00:00,FINISHED,20,24,,
PROD2,VAL,DAX,20220122,2022-01-22T18:00:00,FINISHED,34,5,,
PROD2,DAX,VAL,20210918,2021-09-18T17:00:00,FINISHED,13,6,,
PROD2,GRE,NIC,20250418,2025-04-18T17:30:00,FINISHED,47,17,,
PROD2,NIC,GRE,20241220,2024-12-20T18:00:00,FINISHED,18,49,,
