competitionCode,homeShortName,awayShortName,matchday,kickoffAt,status,homeScore,awayScore,homeTries,awayTries
TOP14,ASM,PAU,20240323,2024-03-23T16:00:00,FINISHED,31,28,,
TOP14,PAU,ASM,20231223,2023-12-23T15:00:00,FINISHED,22,11,,
TOP14,PAU,ASM,20230415,2023-04-15T15:00:00,FINISHED,23,18,,
TOP14,ASM,PAU,20220910,2022-09-10T15:00:00,FINISHED,33,24,,
TOP14,PAU,ASM,20220130,2022-01-30T17:00:00,FINISHED,28,20,,
TOP14,ASM,PAU,20211023,2021-10-23T13:00:00,FINISHED,42,20,,
TOP14,PAU,ASM,20210110,2021-01-10T15:40:00,FINISHED,31,42,,
TOP14,ASM,PAU,20201024,2020-10-24T16:15:00,FINISHED,50,29,,
TOP14,PAU,ASM,20200215,2020-02-15T17:00:00,FINISHED,20,23,,
TOP14,ASM,PAU,20190914,2019-09-14T16:00:00,FINISHED,28,37,,
TOP14,ASM,PAU,20190317,2019-03-17T11:30:00,FINISHED,27,14,,
TOP14,PAU,ASM,20180915,2018-09-15T16:00:00,FINISHED,23,27,,
TOP14,ASM,PAU,20180317,2018-03-17T19:45:00,FINISHED,38,14,,
TOP14,PAU,ASM,20171223,2017-12-23T19:45:00,FINISHED,22,21,,
TOP14,ASM,PAU,20170318,2017-03-18T17:30:00,FINISHED,65,13,,
TOP14,PAU,ASM,20161203,2016-12-03T13:45:00,FINISHED,40,35,,
TOP14,PAU,ASM,20160507,2016-05-07T13:00:00,FINISHED,10,16,,
TOP14,ASM,PAU,20151016,2015-10-16T17:45:00,FINISHED,35,10,,
TOP14,ASM,RAC,20260531,2026-05-31T19:05:00,FINISHED,13,41,,
TOP14,RAC,ASM,20250927,2025-09-27T14:35:00,FINISHED,43,31,,
TOP14,ASM,RAC,20250322,2025-03-22T15:30:00,FINISHED,21,23,,
TOP14,RAC,ASM,20240914,2024-09-14T14:30:00,FINISHED,33,20,,
TOP14,RAC,ASM,20240330,2024-03-30T16:00:00,FINISHED,26,10,,
TOP14,ASM,RAC,20231202,2023-12-02T20:05:00,FINISHED,23,18,,
TOP14,ASM,RAC,20230528,2023-05-28T19:05:00,FINISHED,32,25,,
TOP14,RAC,ASM,20221127,2022-11-27T16:00:00,FINISHED,46,12,,
TOP14,RAC,ASM,20220108,2022-01-08T20:05:00,FINISHED,33,28,,
TOP14,ASM,RAC,20211003,2021-10-03T19:05:00,FINISHED,26,17,,
TOP14,RAC,ASM,20210508,2021-05-08T12:45:00,FINISHED,45,19,,
TOP14,ASM,RAC,20210103,2021-01-03T20:05:00,FINISHED,22,24,,
TOP14,ASM,RAC,20200919,2020-09-19T16:45:00,FINISHED,27,36,,
TOP14,RAC,ASM,20200104,2020-01-04T16:45:00,FINISHED,27,19,,
TOP14,ASM,RAC,20190407,2019-04-07T14:50:00,FINISHED,31,31,,
TOP14,RAC,ASM,20180902,2018-09-02T14:50:00,FINISHED,17,40,,
TOP14,ASM,RAC,20180401,2018-04-01T12:00:00,FINISHED,17,28,,
TOP14,RAC,ASM,20180107,2018-01-07T20:00:00,FINISHED,58,6,,
TOP14,ASM,RAC,20170923,2017-09-23T12:45:00,FINISHED,23,21,,
TOP14,ASM,RAC,20170527,2017-05-27T16:00:00,FINISHED,37,31,,
TOP14,RAC,ASM,20170325,2017-03-25T13:45:00,FINISHED,27,24,,
TOP14,ASM,RAC,20160910,2016-09-10T18:45:00,FINISHED,47,10,,
TOP14,ASM,RAC,20160617,2016-06-17T18:45:00,FINISHED,33,34,,
TOP14,RAC,ASM,20160501,2016-05-01T14:15:00,FINISHED,26,20,,
TOP14,ASM,RAC,20151227,2015-12-27T17:00:00,FINISHED,16,20,,
TOP14,RAC,ASM,20150221,2015-02-21T19:45:00,FINISHED,13,13,,
TOP14,ASM,RAC,20140906,2014-09-06T15:00:00,FINISHED,32,6,,
TOP14,RAC,ASM,20140419,2014-04-19T16:30:00,FINISHED,22,6,,
TOP14,ASM,RAC,20140119,2014-01-19T15:00:00,FINISHED,28,3,,
TOP14,ASM,RAC,20131123,2013-11-23T13:30:00,FINISHED,47,14,,
TOP14,RAC,ASM,20131013,2013-10-13T19:00:00,FINISHED,13,9,,
TOP14,RAC,ASM,20130208,2013-02-08T19:50:00,FINISHED,12,6,,
TOP14,ASM,RAC,20120909,2012-09-09T19:00:00,FINISHED,13,12,,
TOP14,ASM,RAC,20120211,2012-02-11T13:30:00,FINISHED,31,13,,
TOP14,RAC,ASM,20110917,2011-09-17T14:00:00,FINISHED,11,22,,
TOP14,ASM,RAC,20110126,2011-01-26T20:00:00,FINISHED,31,15,,
TOP14,ASM,RAC,20110114,2011-01-14T20:00:00,FINISHED,28,17,,
TOP14,RAC,ASM,20101016,2010-10-16T12:30:00,FINISHED,16,9,,
TOP14,RAC,ASM,20100901,2010-09-01T18:45:00,FINISHED,28,17,,
TOP14,ASM,RAC,20100507,2010-05-07T18:45:00,FINISHED,21,17,,
TOP14,RAC,ASM,20100127,2010-01-27T18:00:00,FINISHED,33,24,,
TOP14,ASM,RAC,20090912,2009-09-12T14:30:00,FINISHED,30,22,,
TOP14,TOL,ASM,20260214,2026-02-14T20:00:00,FINISHED,14,34,,
TOP14,ASM,TOL,20251011,2025-10-11T19:00:00,FINISHED,27,10,,
TOP14,TOL,ASM,20250419,2025-04-19T19:05:00,FINISHED,31,24,,
TOP14,ASM,TOL,20241006,2024-10-06T19:05:00,FINISHED,19,18,,
TOP14,TOL,ASM,20240602,2024-06-02T16:00:00,FINISHED,52,10,,
TOP14,ASM,TOL,20231118,2023-11-18T16:00:00,FINISHED,27,30,,
TOP14,ASM,TOL,20230226,2023-02-26T20:05:00,FINISHED,36,21,,
TOP14,TOL,ASM,20220918,2022-09-18T19:05:00,FINISHED,30,29,,
TOP14,TOL,ASM,20220326,2022-03-26T14:00:00,FINISHED,32,22,,
TOP14,ASM,TOL,20211107,2021-11-07T20:05:00,FINISHED,31,16,,
TOP14,ASM,TOL,20210515,2021-05-15T19:05:00,FINISHED,25,16,,
TOP14,TOL,ASM,20201227,2020-12-27T20:00:00,FINISHED,27,9,,
TOP14,TOL,ASM,20191222,2019-12-22T20:00:00,FINISHED,41,19,,
TOP14,TOL,ASM,20190519,2019-05-19T19:00:00,FINISHED,32,11,,
TOP14,ASM,TOL,20180929,2018-09-29T18:45:00,FINISHED,28,8,,
TOP14,TOL,ASM,20180325,2018-03-25T14:50:00,FINISHED,49,0,,
TOP14,ASM,TOL,20170903,2017-09-03T14:50:00,FINISHED,21,16,,
TOP14,ASM,TOL,20170604,2017-06-04T18:45:00,FINISHED,22,16,,
TOP14,ASM,TOL,20170402,2017-04-02T14:15:00,FINISHED,29,9,,
TOP14,ASM,TOL,20170108,2017-01-08T20:00:00,FINISHED,30,6,,
TOP14,TOL,ASM,20160925,2016-09-25T14:15:00,FINISHED,23,21,,
TOP14,TOL,ASM,20160403,2016-04-03T14:15:00,FINISHED,18,19,,
TOP14,ASM,TOL,20151128,2015-11-28T19:45:00,FINISHED,9,35,,
TOP14,ASM,TOL,20150517,2015-05-17T19:00:00,FINISHED,22,19,,
TOP14,ASM,TOL,20150502,2015-05-02T16:00:00,FINISHED,18,24,,
TOP14,TOL,ASM,20141129,2014-11-29T13:45:00,FINISHED,27,19,,
TOP14,ASM,TOL,20140321,2014-03-21T19:45:00,FINISHED,22,16,,
TOP14,TOL,ASM,20131005,2013-10-05T12:55:00,FINISHED,25,19,,
TOP14,ASM,TOL,20130518,2013-05-18T16:00:00,FINISHED,15,16,,
TOP14,TOL,ASM,20130414,2013-04-14T14:10:00,FINISHED,26,26,,
TOP14,ASM,TOL,20121110,2012-11-10T14:00:00,FINISHED,24,21,,
TOP14,ASM,TOL,20120603,2012-06-03T14:30:00,FINISHED,12,15,,
TOP14,ASM,TOL,20120108,2012-01-08T20:00:00,FINISHED,25,19,,
TOP14,TOL,ASM,20110903,2011-09-03T14:20:00,FINISHED,0,17,,
TOP14,ASM,TOL,20110304,2011-03-04T19:45:00,FINISHED,19,12,,
TOP14,TOL,ASM,20100918,2010-09-18T14:25:00,FINISHED,28,16,,
TOP14,TOL,ASM,20100515,2010-05-15T14:30:00,FINISHED,29,35,,
TOP14,ASM,TOL,20100103,2010-01-03T16:00:00,FINISHED,39,3,,
TOP14,TOL,ASM,20090902,2009-09-02T17:30:00,FINISHED,26,21,,
TOP14,ASM,TOL,20090103,2009-01-03T13:30:00,FINISHED,32,5,,
TOP14,TOL,ASM,20080826,2008-08-26T19:00:00,FINISHED,22,16,,
TOP14,TOU,ASM,20260426,2026-04-26T19:05:00,FINISHED,24,27,,
TOP14,ASM,TOU,20250907,2025-09-07T19:05:00,FINISHED,24,34,,
TOP14,ASM,TOU,20250216,2025-02-16T20:05:00,FINISHED,18,35,,
TOP14,TOU,ASM,20241012,2024-10-12T19:05:00,FINISHED,48,14,,
TOP14,ASM,TOU,20240225,2024-02-25T20:05:00,FINISHED,33,37,,
TOP14,TOU,ASM,20231125,2023-11-25T20:05:00,FINISHED,31,10,,
TOP14,ASM,TOU,20230101,2023-01-01T20:00:00,FINISHED,13,32,,
TOP14,TOU,ASM,20221008,2022-10-08T19:05:00,FINISHED,46,10,,
TOP14,ASM,TOU,20220101,2022-01-01T20:05:00,FINISHED,16,13,,
TOP14,TOU,ASM,20210926,2021-09-26T19:05:00,FINISHED,27,15,,
TOP14,TOU,ASM,20210529,2021-05-29T19:05:00,FINISHED,36,27,,
TOP14,ASM,TOU,20210411,2021-04-11T14:00:00,FINISHED,12,21,,
TOP14,ASM,TOU,20200906,2020-09-06T19:00:00,FINISHED,33,30,,
TOP14,TOU,ASM,20191109,2019-11-09T19:45:00,FINISHED,34,8,,
TOP14,TOU,ASM,20190615,2019-06-15T18:45:00,FINISHED,24,18,,
TOP14,TOU,ASM,20190414,2019-04-14T14:50:00,FINISHED,47,44,,
TOP14,ASM,TOU,20181223,2018-12-23T20:00:00,FINISHED,20,20,,
TOP14,ASM,TOU,20180505,2018-05-05T19:00:00,FINISHED,36,26,,
TOP14,TOU,ASM,20171008,2017-10-08T19:00:00,FINISHED,28,18,,
TOP14,TOU,ASM,20161231,2016-12-31T16:00:00,FINISHED,26,20,,
TOP14,ASM,TOU,20161009,2016-10-09T14:15:00,FINISHED,29,25,,
TOP14,TOU,ASM,20160529,2016-05-29T14:30:00,FINISHED,22,11,,
TOP14,ASM,TOU,20160320,2016-03-20T15:15:00,FINISHED,32,23,,
TOP14,ASM,TOU,20150606,2015-06-06T14:30:00,FINISHED,18,14,,
TOP14,ASM,TOU,20150104,2015-01-04T20:00:00,FINISHED,24,6,,
TOP14,TOU,ASM,20140913,2014-09-13T12:45:00,FINISHED,9,13,,
TOP14,TOU,ASM,20140105,2014-01-05T19:45:00,FINISHED,19,12,,
TOP14,ASM,TOU,20130831,2013-08-31T13:00:00,FINISHED,38,19,,
TOP14,ASM,TOU,20130420,2013-04-20T13:00:00,FINISHED,39,17,,
TOP14,TOU,ASM,20121201,2012-12-01T14:00:00,FINISHED,30,22,,
TOP14,ASM,TOU,20120303,2012-03-03T15:15:00,FINISHED,35,5,,
TOP14,TOU,ASM,20111001,2011-10-01T14:00:00,FINISHED,22,9,,
TOP14,TOU,ASM,20110527,2011-05-27T19:00:00,FINISHED,29,6,,
TOP14,TOU,ASM,20110507,2011-05-07T14:25:00,FINISHED,15,6,,
TOP14,ASM,TOU,20101204,2010-12-04T15:25:00,FINISHED,32,25,,
TOP14,TOU,ASM,20100110,2010-01-10T19:45:00,FINISHED,15,16,,
TOP14,ASM,TOU,20090906,2009-09-06T19:00:00,FINISHED,19,12,,
TOP14,TOU,ASM,20090529,2009-05-29T18:45:00,FINISHED,9,19,,
TOP14,TOU,ASM,20090222,2009-02-22T15:30:00,FINISHED,20,13,,
TOP14,ASM,TOU,20080913,2008-09-13T12:30:00,FINISHED,16,6,,
TOP14,UBB,ASM,20260606,2026-06-06T19:05:00,FINISHED,31,34,,
TOP14,ASM,UBB,20251227,2025-12-27T20:00:00,FINISHED,34,19,,
TOP14,UBB,ASM,20250223,2025-02-23T20:05:00,FINISHED,22,18,,
TOP14,ASM,UBB,20241102,2024-11-02T13:30:00,FINISHED,32,27,,
TOP14,UBB,ASM,20240421,2024-04-21T19:05:00,FINISHED,41,7,,
TOP14,ASM,UBB,20231229,2023-12-29T20:00:00,FINISHED,35,40,,
TOP14,UBB,ASM,20230219,2023-02-19T20:05:00,FINISHED,18,9,,
TOP14,ASM,UBB,20221022,2022-10-22T19:05:00,FINISHED,23,23,,
TOP14,ASM,UBB,20220313,2022-03-13T20:05:00,FINISHED,29,26,,
TOP14,UBB,ASM,20211030,2021-10-30T19:05:00,FINISHED,25,9,,
TOP14,UBB,ASM,20210612,2021-06-12T18:45:00,FINISHED,25,16,,
TOP14,ASM,UBB,20210130,2021-01-30T14:15:00,FINISHED,36,37,,
TOP14,UBB,ASM,20210116,2021-01-16T14:15:00,FINISHED,16,16,,
TOP14,ASM,UBB,20200222,2020-02-22T19:45:00,FINISHED,22,31,,
TOP14,UBB,ASM,20191013,2019-10-13T19:00:00,FINISHED,42,15,,
TOP14,ASM,UBB,20190216,2019-02-16T13:45:00,FINISHED,40,20,,
TOP14,UBB,ASM,20180922,2018-09-22T12:45:00,FINISHED,23,19,,
TOP14,ASM,UBB,20180414,2018-04-14T16:00:00,FINISHED,33,3,,
TOP14,UBB,ASM,20170826,2017-08-26T18:45:00,FINISHED,32,25,,
TOP14,UBB,ASM,20170129,2017-01-29T15:45:00,FINISHED,23,23,,
TOP14,UBB,ASM,20170115,2017-01-15T13:00:00,FINISHED,6,9,,
TOP14,ASM,UBB,20161022,2016-10-22T14:15:00,FINISHED,49,33,,
TOP14,ASM,UBB,20160917,2016-09-17T18:45:00,FINISHED,40,16,,
TOP14,UBB,ASM,20160327,2016-03-27T14:15:00,FINISHED,19,24,,
TOP14,ASM,UBB,20160124,2016-01-24T15:15:00,FINISHED,28,37,,
TOP14,UBB,ASM,20160108,2016-01-08T19:45:00,FINISHED,10,28,,
TOP14,ASM,UBB,20150912,2015-09-12T16:30:00,FINISHED,26,26,,
TOP14,ASM,UBB,20150313,2015-03-13T19:45:00,FINISHED,31,23,,
TOP14,UBB,ASM,20141004,2014-10-04T12:45:00,FINISHED,51,21,,
TOP14,UBB,ASM,20140301,2014-03-01T13:55:00,FINISHED,26,16,,
TOP14,ASM,UBB,20130929,2013-09-29T10:30:00,FINISHED,40,11,,
TOP14,ASM,UBB,20130504,2013-05-04T12:45:00,FINISHED,67,3,,
TOP14,UBB,ASM,20121221,2012-12-21T19:50:00,FINISHED,24,28,,
TOP14,UBB,ASM,20120128,2012-01-28T19:45:00,FINISHED,10,17,,
TOP14,ASM,UBB,20110909,2011-09-09T18:00:00,FINISHED,34,6,,
TOP14,ASM,USAP,20260509,2026-05-09T14:35:00,FINISHED,45,14,,
TOP14,USAP,ASM,20251220,2025-12-20T15:35:00,FINISHED,26,20,,
TOP14,ASM,USAP,20250517,2025-05-17T14:30:00,FINISHED,31,13,,
TOP14,USAP,ASM,20240928,2024-09-28T12:30:00,FINISHED,33,3,,
TOP14,USAP,ASM,20240511,2024-05-11T13:00:00,FINISHED,28,35,,
TOP14,ASM,USAP,20230826,2023-08-26T15:00:00,FINISHED,38,14,,
TOP14,ASM,USAP,20230107,2023-01-07T16:00:00,FINISHED,31,20,,
TOP14,USAP,ASM,20221015,2022-10-15T15:00:00,FINISHED,10,20,,
TOP14,ASM,USAP,20220226,2022-02-26T16:15:00,FINISHED,52,12,,
TOP14,USAP,ASM,20211127,2021-11-27T14:00:00,FINISHED,26,24,,
TOP14,ASM,USAP,20190504,2019-05-04T16:00:00,FINISHED,35,13,,
TOP14,USAP,ASM,20181229,2018-12-29T20:00:00,FINISHED,16,37,,
TOP14,ASM,USAP,20140503,2014-05-03T12:45:00,FINISHED,25,22,,
TOP14,USAP,ASM,20131129,2013-11-29T19:45:00,FINISHED,23,30,,
TOP14,USAP,ASM,20130125,2013-01-25T18:00:00,FINISHED,26,19,,
TOP14,ASM,USAP,20120901,2012-09-01T16:30:00,FINISHED,53,31,,
TOP14,ASM,USAP,20120324,2012-03-24T13:15:00,FINISHED,29,23,,
TOP14,USAP,ASM,20111021,2011-10-21T18:45:00,FINISHED,3,39,,
TOP14,ASM,USAP,20101229,2010-12-29T19:45:00,FINISHED,22,16,,
TOP14,USAP,ASM,20100813,2010-08-13T19:00:00,FINISHED,21,13,,
TOP14,USAP,ASM,20100529,2010-05-29T18:45:00,FINISHED,6,19,,
TOP14,ASM,USAP,20100305,2010-03-05T19:45:00,FINISHED,22,17,,
TOP14,USAP,ASM,20090926,2009-09-26T12:15:00,FINISHED,19,3,,
TOP14,ASM,USAP,20090606,2009-06-06T19:00:00,FINISHED,13,22,,
TOP14,USAP,ASM,20090425,2009-04-25T14:30:00,FINISHED,20,16,,
TOP14,ASM,USAP,20081122,2008-11-22T15:30:00,FINISHED,29,9,,
TOP14,VAN,ASM,20250105,2025-01-05T20:05:00,FINISHED,19,20,,
TOP14,ASM,VAN,20241019,2024-10-19T14:30:00,FINISHED,55,33,,
TOP14,BAY,CAS,20260124,2026-01-24T15:35:00,FINISHED,10,13,,
TOP14,CAS,BAY,20250920,2025-09-20T16:30:00,FINISHED,48,17,,
TOP14,CAS,BAY,20250531,2025-05-31T14:30:00,FINISHED,33,3,,
TOP14,BAY,CAS,20241228,2024-12-28T15:00:00,FINISHED,33,12,,
TOP14,BAY,CAS,20240608,2024-06-08T19:05:00,FINISHED,17,28,,
TOP14,CAS,BAY,20230902,2023-09-02T15:00:00,FINISHED,37,0,,
TOP14,BAY,CAS,20230225,2023-02-25T16:00:00,FINISHED,41,10,,
TOP14,CAS,BAY,20221015,2022-10-15T15:00:00,FINISHED,39,22,,
TOP14,BAY,CAS,20210429,2021-04-29T18:50:00,FINISHED,23,26,,
TOP14,CAS,BAY,20210207,2021-02-07T17:00:00,FINISHED,31,21,,
TOP14,BAY,CAS,20190914,2019-09-14T16:00:00,FINISHED,27,17,,
TOP14,CAS,BAY,20161231,2016-12-31T14:00:00,FINISHED,47,18,,
TOP14,BAY,CAS,20160827,2016-08-27T16:30:00,FINISHED,12,12,,
TOP14,BAY,CAS,20150314,2015-03-14T17:30:00,FINISHED,21,19,,
TOP14,CAS,BAY,20140830,2014-08-30T16:30:00,FINISHED,30,6,,
TOP14,BAY,CAS,20140503,2014-05-03T12:45:00,FINISHED,23,13,,
TOP14,CAS,BAY,20131130,2013-11-30T17:30:00,FINISHED,46,16,,
TOP14,BAY,CAS,20130124,2013-01-24T20:00:00,FINISHED,22,12,,
TOP14,CAS,BAY,20120901,2012-09-01T16:30:00,FINISHED,31,10,,
TOP14,CAS,BAY,20120512,2012-05-12T14:15:00,FINISHED,31,29,,
TOP14,BAY,CAS,20111223,2011-12-23T18:30:00,FINISHED,16,16,,
TOP14,BAY,CAS,20110108,2011-01-08T13:30:00,FINISHED,25,22,,
TOP14,CAS,BAY,20100828,2010-08-28T14:30:00,FINISHED,25,16,,
TOP14,CAS,BAY,20100327,2010-03-27T13:30:00,FINISHED,26,10,,
TOP14,BAY,CAS,20091023,2009-10-23T18:45:00,FINISHED,6,15,,
TOP14,BAY,CAS,20090102,2009-01-02T19:35:00,FINISHED,13,13,,
TOP14,CAS,BAY,20080826,2008-08-26T17:00:00,FINISHED,26,27,,
TOP14,BAY,LAR,20260328,2026-03-28T20:00:00,FINISHED,26,15,,
TOP14,LAR,BAY,20251220,2025-12-20T15:35:00,FINISHED,49,17,,
TOP14,LAR,BAY,20250419,2025-04-19T14:30:00,FINISHED,29,28,,
TOP14,BAY,LAR,20241012,2024-10-12T14:30:00,FINISHED,37,7,,
TOP14,BAY,LAR,20240323,2024-03-23T20:05:00,FINISHED,13,12,,
TOP14,LAR,BAY,20231111,2023-11-11T20:05:00,FINISHED,18,15,,
TOP14,LAR,BAY,20230415,2023-04-15T19:05:00,FINISHED,26,6,,
TOP14,BAY,LAR,20221008,2022-10-08T15:00:00,FINISHED,29,13,,
TOP14,LAR,BAY,20210122,2021-01-22T19:45:00,FINISHED,40,3,,
TOP14,BAY,LAR,20201009,2020-10-09T18:45:00,FINISHED,19,36,,
TOP14,BAY,LAR,20190928,2019-09-28T16:00:00,FINISHED,23,22,,
TOP14,BAY,LAR,20170112,2017-01-12T19:45:00,FINISHED,14,24,,
TOP14,BAY,LAR,20161223,2016-12-23T18:00:00,FINISHED,17,42,,
TOP14,LAR,BAY,20161020,2016-10-20T18:45:00,FINISHED,51,24,,
TOP14,LAR,BAY,20160924,2016-09-24T16:30:00,FINISHED,34,17,,
TOP14,BAY,LAR,20150523,2015-05-23T14:15:00,FINISHED,45,12,,
TOP14,BAY,LAR,20150117,2015-01-17T16:30:00,FINISHED,14,0,,
TOP14,LAR,BAY,20141129,2014-11-29T17:30:00,FINISHED,19,19,,
TOP14,LAR,BAY,20141024,2014-10-24T17:30:00,FINISHED,25,13,,
TOP14,LAR,BAY,20110507,2011-05-07T14:25:00,FINISHED,17,30,,
TOP14,BAY,LAR,20101204,2010-12-04T13:30:00,FINISHED,23,14,,
TOP14,LOU,BAY,20260516,2026-05-16T14:35:00,FINISHED,42,35,,
TOP14,BAY,LOU,20251129,2025-11-29T15:35:00,FINISHED,22,20,,
TOP14,BAY,LOU,20250329,2025-03-29T15:30:00,FINISHED,28,14,,
TOP14,LOU,BAY,20241026,2024-10-26T14:30:00,FINISHED,38,49,,
TOP14,BAY,LOU,20240302,2024-03-02T16:00:00,FINISHED,39,10,,
TOP14,LOU,BAY,20231125,2023-11-25T16:00:00,FINISHED,42,29,,
TOP14,LOU,BAY,20230528,2023-05-28T19:05:00,FINISHED,53,19,,
TOP14,BAY,LOU,20221203,2022-12-03T16:00:00,FINISHED,19,7,,
TOP14,BAY,LOU,20210306,2021-03-06T16:00:00,FINISHED,20,28,,
TOP14,LOU,BAY,20201018,2020-10-18T15:00:00,FINISHED,62,10,,
TOP14,LOU,BAY,20191228,2019-12-28T13:00:00,FINISHED,52,9,,
TOP14,LOU,BAY,20170325,2017-03-25T17:30:00,FINISHED,52,7,,
TOP14,BAY,LOU,20161001,2016-10-01T16:30:00,FINISHED,22,22,,
TOP14,BAY,LOU,20160324,2016-03-24T19:45:00,FINISHED,11,15,,
TOP14,LOU,BAY,20151203,2015-12-03T18:00:00,FINISHED,29,27,,
TOP14,BAY,LOU,20150110,2015-01-10T17:30:00,FINISHED,23,22,,
TOP14,LOU,BAY,20141011,2014-10-11T13:00:00,FINISHED,24,19,,
TOP14,LOU,BAY,20120421,2012-04-21T12:15:00,FINISHED,19,20,,
TOP14,BAY,LOU,20111125,2011-11-25T19:00:00,FINISHED,15,9,,
TOP14,MHR,BAY,20260103,2026-01-03T15:35:00,FINISHED,62,22,,
TOP14,BAY,MHR,20250913,2025-09-13T14:35:00,FINISHED,26,23,,
TOP14,MHR,BAY,20250104,2025-01-04T15:30:00,FINISHED,42,10,,
TOP14,BAY,MHR,20240928,2024-09-28T14:30:00,FINISHED,28,27,,
TOP14,MHR,BAY,20240224,2024-02-24T14:00:00,FINISHED,28,23,,
TOP14,BAY,MHR,20231202,2023-12-02T16:00:00,FINISHED,34,19,,
TOP14,BAY,MHR,20230422,2023-04-22T15:00:00,FINISHED,33,30,,
TOP14,MHR,BAY,20221126,2022-11-26T14:00:00,FINISHED,35,14,,
TOP14,MHR,BAY,20210529,2021-05-29T15:00:00,FINISHED,23,19,,
TOP14,BAY,MHR,20201114,2020-11-14T16:45:00,FINISHED,29,20,,
TOP14,MHR,BAY,20200215,2020-02-15T17:00:00,FINISHED,31,29,,
TOP14,BAY,MHR,20191012,2019-10-12T13:30:00,FINISHED,28,24,,
TOP14,MHR,BAY,20170416,2017-04-16T10:30:00,FINISHED,61,22,,
TOP14,BAY,MHR,20160917,2016-09-17T16:30:00,FINISHED,9,21,,
TOP14,MHR,BAY,20150509,2015-05-09T16:30:00,FINISHED,33,16,,
TOP14,BAY,MHR,20141004,2014-10-04T16:30:00,FINISHED,10,15,,
TOP14,MHR,BAY,20140329,2014-03-29T17:30:00,FINISHED,43,27,,
TOP14,BAY,MHR,20131025,2013-10-25T18:45:00,FINISHED,24,19,,
TOP14,BAY,MHR,20130420,2013-04-20T16:30:00,FINISHED,32,26,,
TOP14,MHR,BAY,20121201,2012-12-01T17:30:00,FINISHED,29,22,,
TOP14,MHR,BAY,20120310,2012-03-10T13:15:00,FINISHED,37,26,,
TOP14,BAY,MHR,20111014,2011-10-14T18:00:00,FINISHED,17,26,,
TOP14,MHR,BAY,20110416,2011-04-16T12:30:00,FINISHED,17,22,,
TOP14,BAY,MHR,20101030,2010-10-30T12:30:00,FINISHED,18,29,,
TOP14,MHR,BAY,20100220,2010-02-20T13:30:00,FINISHED,16,22,,
TOP14,BAY,MHR,20090918,2009-09-18T18:35:00,FINISHED,26,3,,
TOP14,MHR,BAY,20090425,2009-04-25T12:30:00,FINISHED,20,11,,
TOP14,BAY,MHR,20081122,2008-11-22T13:30:00,FINISHED,42,9,,
TOP14,BAY,PAU,20260418,2026-04-18T14:35:00,FINISHED,22,54,,
TOP14,PAU,BAY,20251011,2025-10-11T12:30:00,FINISHED,47,24,,
TOP14,BAY,PAU,20250426,2025-04-26T14:30:00,FINISHED,27,22,,
TOP14,PAU,BAY,20240914,2024-09-14T14:30:00,FINISHED,51,29,,
TOP14,PAU,BAY,20240309,2024-03-09T16:00:00,FINISHED,42,40,,
TOP14,BAY,PAU,20231118,2023-11-18T16:00:00,FINISHED,35,16,,
TOP14,BAY,PAU,20230325,2023-03-25T16:00:00,FINISHED,20,30,,
TOP14,PAU,BAY,20221223,2022-12-23T17:45:00,FINISHED,22,22,,
TOP14,PAU,BAY,20210416,2021-04-16T18:45:00,FINISHED,43,33,,
TOP14,BAY,PAU,20210116,2021-01-16T20:00:00,FINISHED,22,23,,
TOP14,BAY,PAU,20191109,2019-11-09T17:00:00,FINISHED,3,9,,
TOP14,BAY,PAU,20170304,2017-03-04T17:30:00,FINISHED,25,25,,
TOP14,PAU,BAY,20160903,2016-09-03T16:30:00,FINISHED,25,9,,
TOP14,BAY,RAC,20260214,2026-02-14T15:35:00,FINISHED,36,41,,
TOP14,RAC,BAY,20251122,2025-11-22T15:35:00,FINISHED,47,27,,
TOP14,RAC,BAY,20250510,2025-05-10T14:30:00,FINISHED,24,24,,
TOP14,BAY,RAC,20241019,2024-10-19T12:30:00,FINISHED,32,15,,
TOP14,RAC,BAY,20240511,2024-05-11T15:00:00,FINISHED,28,37,,
TOP14,BAY,RAC,20231230,2023-12-30T15:00:00,FINISHED,27,23,,
TOP14,RAC,BAY,20230506,2023-05-06T15:00:00,FINISHED,55,14,,
TOP14,BAY,RAC,20220910,2022-09-10T15:00:00,FINISHED,31,25,,
TOP14,BAY,RAC,20210327,2021-03-27T16:15:00,FINISHED,23,13,,
TOP14,RAC,BAY,20201129,2020-11-29T18:00:00,FINISHED,43,17,,
TOP14,RAC,BAY,20190824,2019-08-24T16:00:00,FINISHED,17,24,,
TOP14,RAC,BAY,20170211,2017-02-11T19:45:00,FINISHED,59,20,,
TOP14,BAY,RAC,20161029,2016-10-29T18:45:00,FINISHED,3,16,,
TOP14,BAY,RAC,20150327,2015-03-27T19:45:00,FINISHED,6,12,,
TOP14,RAC,BAY,20141108,2014-11-08T19:00:00,FINISHED,27,10,,
TOP14,RAC,BAY,20140215,2014-02-15T17:30:00,FINISHED,18,8,,
TOP14,BAY,RAC,20130914,2013-09-14T18:35:00,FINISHED,16,19,,
TOP14,RAC,BAY,20130216,2013-02-16T17:30:00,FINISHED,15,10,,
TOP14,BAY,RAC,20120915,2012-09-15T16:30:00,FINISHED,18,25,,
TOP14,RAC,BAY,20120303,2012-03-03T13:15:00,FINISHED,22,21,,
